0	0.622171
1	0.704702
2	0.964724
3	0.964090
4	0.090414
5	0.785533
6	0.288600
7	0.546975
8	0.355740
9	0.957888
10	0.264531
11	0.891446
12	0.684707
13	0.049391
14	0.768866
15	0.038245
16	0.393118
17	0.628878
18	0.976918
19	0.474963
20	0.670757
21	0.428394
22	0.937718
23	0.117995
24	0.197828
25	0.500084
26	0.170963
27	0.631465
28	0.527830
29	0.292619
30	0.480842
31	0.150001
32	0.997321
33	0.445566
34	0.114091
35	0.087735
36	0.231099
37	0.402691
38	0.634710
39	0.586838
40	0.360579
41	0.899241
42	0.478284
43	0.045286
44	0.948632
45	0.247150
46	0.083530
47	0.341751
48	0.876027
49	0.060448
50	0.816713
51	0.546784
52	0.488842
53	0.754431
54	0.664780
55	0.686670
56	0.254515
57	0.835743
58	0.318135
59	0.782345
60	0.128362
61	0.798977
62	0.932346
63	0.125683
64	0.244543
65	0.046437
66	0.213418
67	0.475642
68	0.449129
69	0.848128
70	0.062481
71	0.809708
72	0.747369
73	0.540765
74	0.854993
75	0.696002
76	0.787914
77	0.938524
78	0.037752
79	0.663942
80	0.998972
81	0.854466
82	0.210726
83	0.487815
84	0.608897
85	0.875506
86	0.174485
87	0.863412
88	0.711249
89	0.492620
90	0.645757
91	0.839611
92	0.291597
93	0.578104
94	0.965294
95	0.536141
96	0.624541
97	0.178712
98	0.011783
99	0.073670
100	0.026840
101	0.074264
102	0.883378
103	0.774210
104	0.615028
105	0.738371
106	0.470212
107	0.402943
108	0.676895
109	0.507964
110	0.066884
111	0.675867
112	0.362430
113	0.277610
114	0.163682
115	0.971327
116	0.153116
117	0.338167
118	0.834738
119	0.864365
120	0.830786
121	0.480496
122	0.703975
123	0.122384
124	0.058600
125	0.669270
126	0.658524
127	0.683141
128	0.847982
129	0.670307
130	0.756811
131	0.874822
132	0.744570
133	0.640189
134	0.649032
135	0.359599
136	0.378560
137	0.119244
138	0.762541
139	0.055455
140	0.627207
141	0.829426
142	0.731322
143	0.989637
144	0.107036
145	0.895004
146	0.960964
147	0.260152
148	0.233171
149	0.795702
150	0.124517
151	0.063957
152	0.276198
153	0.828492
154	0.186341
155	0.334798
156	0.497762
157	0.844865
158	0.017939
159	0.345744
160	0.515171
161	0.774750
162	0.220566
163	0.259742
164	0.414939
165	0.869598
166	0.619340
167	0.793499
168	0.988841
169	0.381882
170	0.848954
171	0.616049
172	0.211307
173	0.580276
174	0.605686
175	0.318343
176	0.475280
177	0.566650
178	0.578496
179	0.708451
180	0.362352
181	0.703012
182	0.772408
183	0.638550
184	0.531505
185	0.958748
186	0.973348
187	0.029267
188	0.803613
