0	0.673204
1	0.720787
2	0.403834
3	0.747831
4	0.617798
5	0.911335
6	0.978350
7	0.751945
8	0.561416
9	0.035437
10	0.139169
11	0.427587
12	0.896057
13	0.198821
14	0.056198
15	0.473359
16	0.676092
17	0.242464
18	0.995942
19	0.494631
20	0.613273
21	0.411920
22	0.916536
23	0.091899
24	0.357363
25	0.695336
26	0.944654
27	0.137058
28	0.547225
29	0.195153
30	0.144683
31	0.220429
32	0.915939
33	0.548516
34	0.968259
35	0.533737
36	0.459851
37	0.946609
38	0.285683
39	0.021267
40	0.982046
41	0.424852
42	0.448854
43	0.878104
44	0.623673
45	0.505052
46	0.351463
47	0.299764
48	0.747517
49	0.347405
50	0.794395
51	0.360790
52	0.759325
53	0.710931
54	0.452689
55	0.116688
56	0.406267
57	0.397343
58	0.253746
59	0.953492
60	0.592496
61	0.398428
62	0.173921
63	0.508435
64	0.946944
65	0.142180
66	0.042173
67	0.406795
68	0.088789
69	0.327855
70	0.428062
71	0.070835
72	0.752707
73	0.876916
74	0.948939
75	0.376379
76	0.381968
77	0.300402
78	0.676144
79	0.129485
80	0.647807
81	0.470539
82	0.490275
83	0.407132
84	0.181469
85	0.942964
86	0.523819
87	0.587737
88	0.340307
89	0.777565
90	0.541228
91	0.932803
92	0.175993
93	0.715149
94	0.441238
95	0.122938
96	0.857329
97	0.483410
98	0.529733
99	0.946118
100	0.811266
101	0.957795
102	0.016953
103	0.563972
104	0.834711
105	0.965892
106	0.940352
107	0.216680
108	0.266294
109	0.616496
110	0.346165
111	0.914100
112	0.087034
113	0.836440
114	0.321232
115	0.268504
116	0.779404
117	0.845051
118	0.856240
119	0.119710
120	0.622616
121	0.397468
122	0.052513
123	0.798609
124	0.112617
125	0.493751
126	0.921547
127	0.969946
128	0.977161
129	0.451280
130	0.916064
131	0.788427
132	0.409075
133	0.933017
134	0.352399
135	0.243786
136	0.898908
137	0.292751
138	0.460466
139	0.165202
140	0.909247
141	0.806631
142	0.079302
143	0.996281
144	0.643071
145	0.400534
146	0.264784
147	0.422475
148	0.245585
149	0.121024
150	0.542185
151	0.868201
152	0.518493
153	0.594698
154	0.666811
155	0.631110
156	0.088449
157	0.588358
158	0.601056
159	0.065610
160	0.039638
161	0.517120
162	0.854037
163	0.448713
164	0.450137
165	0.206436
166	0.692500
167	0.349045
168	0.499187
169	0.152966
170	0.514247
171	0.408434
172	0.959597
173	0.593549
174	0.404714
175	0.602668
176	0.994083
177	0.669498
178	0.025143
179	0.239668
180	0.790523
181	0.567328
182	0.107869
183	0.309015
184	0.162026
185	0.774680
186	0.940125
187	0.250475
188	0.363037
189	0.541182
190	0.316085
191	0.402675
192	0.058302
193	0.170122
194	0.851389
195	0.508438
196	0.376558
197	0.543888
198	0.857483
199	0.875745
200	0.696854
201	0.371730
202	0.284178
203	0.656451
204	0.965278
205	0.688892
206	0.259120
207	0.959361
208	0.358391
209	0.284263
210	0.199029
211	0.148914
212	0.851591
213	0.306898
214	0.457929
215	0.013617
216	0.081578
217	0.398054
218	0.264091
219	0.444615
220	0.939236
221	0.580176
222	0.847291
223	0.997538
224	0.750298
225	0.698679
226	0.505976
227	0.126855
228	0.242568
229	0.363459
230	0.002600
231	0.939422
232	0.735188
233	0.286778
234	0.595873
235	0.700467
236	0.975671
237	0.854993
238	0.659828
239	0.334061
240	0.139256
241	0.858857
242	0.482975
243	0.990846
244	0.165755
245	0.940904
246	0.004463
247	0.247333
248	0.338958
249	0.268554
250	0.691948
251	0.278194
252	0.848730
253	0.539239
254	0.275732
255	0.599028
256	0.237918
257	0.781708
258	0.725883
259	0.480485
260	0.145166
261	0.728483
262	0.419907
263	0.880355
264	0.015261
265	0.015780
266	0.580821
267	0.990932
268	0.870773
269	0.240649
270	0.324993
271	0.010029
272	0.099506
273	0.807968
274	0.000875
275	0.265261
276	0.748872
277	0.005337
278	0.512594
279	0.087830
280	0.273891
281	0.204542
282	0.366024
283	0.122621
284	0.743780
285	0.641756
286	0.721649
287	0.981698
288	0.423464
289	0.447532
290	0.462183
291	0.568630
292	0.176015
293	0.882090
294	0.448985
295	0.191277
296	0.897870
297	0.029806
298	0.182208
299	0.768644
300	0.270455
301	0.507202
302	0.778672
303	0.369961
304	0.315170
305	0.779547
306	0.635222
307	0.064042
308	0.784884
309	0.147816
310	0.151872
311	0.058776
312	0.352358
313	0.517897
314	0.181397
315	0.096138
316	0.159653
317	0.903046
318	0.077836
319	0.583117
320	0.350578
321	0.540019
322	0.151747
323	0.526594
324	0.422109
325	0.600732
326	0.717870
327	0.319980
328	0.630538
329	0.900079
330	0.088623
331	0.900994
332	0.407281
333	0.867295
334	0.270955
335	0.722451
336	0.646842
337	0.906177
338	0.786493
339	0.431726
340	0.053993
341	0.938365
342	0.490502
343	0.406351
344	0.456262
345	0.671899
346	0.502489
347	0.615915
348	0.574945
349	0.580325
350	0.199032
351	0.925523
352	0.120344
353	0.350779
354	0.452117
355	0.542453
356	0.951511
357	0.169988
358	0.862432
359	0.582049
360	0.070067
361	0.951056
362	0.483043
363	0.477347
364	0.818351
365	0.753998
366	0.199798
367	0.465193
368	0.660175
369	0.986291
370	0.896919
371	0.714168
372	0.924656
373	0.387421
374	0.120519
375	0.380917
376	0.059320
377	0.623008
378	0.996832
379	0.634265
380	0.203333
381	0.195864
382	0.559788
383	0.323677
384	0.546643
385	0.011905
386	0.866130
387	0.498154
388	0.181893
389	0.728562
390	0.080203
391	0.251959
392	0.679617
393	0.563246
394	0.729307
395	0.497968
396	0.317244
397	0.929104
398	0.963161
399	0.977419
400	0.915395
401	0.860080
402	0.691587
403	0.840051
404	0.247501
405	0.812106
406	0.220968
407	0.306821
408	0.435115
409	0.217800
410	0.941086
411	0.638448
412	0.413664
413	0.500874
414	0.962125
415	0.960307
416	0.512779
417	0.828254
418	0.458461
419	0.694672
420	0.556816
421	0.538664
422	0.946631
423	0.236434
424	0.101910
425	0.675937
426	0.734402
427	0.419154
428	0.605042
429	0.697563
430	0.396572
431	0.520437
432	0.557643
433	0.088159
434	0.360488
435	0.805145
436	0.900266
437	0.581456
438	0.111966
439	0.335380
440	0.799256
441	0.053052
442	0.973828
443	0.212920
444	0.553925
445	0.935953
446	0.173227
447	0.066704
448	0.764207
449	0.631688
450	0.761376
451	0.321023
452	0.170353
453	0.708007
454	0.557457
455	0.272263
456	0.383944
457	0.291859
458	0.691416
459	0.988986
460	0.989421
461	0.087989
462	0.509423
463	0.547065
464	0.176148
465	0.869910
466	0.352209
467	0.076413
468	0.451366
469	0.464175
470	0.411794
471	0.250622
472	0.517226
473	0.385622
474	0.463542
475	0.071152
476	0.321575
477	0.636770
478	0.137856
479	0.085782
480	0.268458
481	0.899232
482	0.406805
483	0.438810
484	0.607239
485	0.964262
486	0.711073
487	0.991183
488	0.256121
489	0.402489
490	0.980169
491	0.245542
492	0.490478
493	0.489591
494	0.792607
495	0.666626
496	0.359502
497	0.144816
498	0.743039
499	0.810867
500	0.608991
501	0.154833
502	0.061489
503	0.126217
504	0.540454
505	0.525032
506	0.197369
507	0.862029
508	0.161801
509	0.335225
510	0.947811
511	0.430259
512	0.234458
513	0.354617
514	0.869070
515	0.841697
516	0.318879
517	0.580143
518	0.832880
519	0.575000
520	0.982632
521	0.813048
522	0.820542
523	0.473110
524	0.302640
525	0.613149
526	0.139736
527	0.662141
528	0.757965
529	0.882775
530	0.473009
531	0.366955
532	0.037608
533	0.534498
534	0.493172
535	0.578062
536	0.059530
537	0.690541
538	0.440091
539	0.221331
540	0.025767
541	0.387902
542	0.651590
543	0.260224
544	0.742519
545	0.520660
546	0.101921
547	0.061398
548	0.100802
549	0.934801
550	0.636398
551	0.083435
552	0.747849
553	0.456940
554	0.556545
555	0.050488
556	0.070088
557	0.696281
558	0.712629
559	0.828053
560	0.579056
561	0.185638
562	0.195008
563	0.616664
564	0.720136
565	0.688180
566	0.194726
567	0.779666
568	0.378722
569	0.634817
570	0.000997
571	0.404489
572	0.022719
573	0.652587
574	0.664713
575	0.765238
576	0.173247
577	0.766634
578	0.826636
579	0.274049
580	0.701434
581	0.463034
582	0.357484
583	0.449283
584	0.919974
585	0.914029
586	0.499772
587	0.990062
588	0.610310
589	0.212401
590	0.818115
591	0.189366
592	0.398039
593	0.013123
594	0.806030
595	0.118175
596	0.701303
597	0.000755
598	0.897842
599	0.080025
600	0.635572
601	0.898839
602	0.484514
603	0.658291
604	0.551426
605	0.149227
606	0.423530
607	0.724673
608	0.915861
609	0.250166
610	0.998722
611	0.617295
612	0.713200
613	0.356206
614	0.066579
615	0.633174
616	0.270235
617	0.566350
618	0.623236
619	0.880546
620	0.778751
621	0.441351
622	0.069912
623	0.176790
624	0.454474
625	0.875942
626	0.294966
627	0.155777
628	0.876697
629	0.192808
630	0.235802
631	0.512269
632	0.091646
633	0.720316
634	0.170560
635	0.643072
636	0.869543
637	0.594090
638	0.367745
639	0.785403
640	0.844256
641	0.366467
642	0.402699
643	0.557456
644	0.722673
645	0.469277
646	0.190630
647	0.992909
648	0.035627
649	0.813866
650	0.873454
651	0.814379
652	0.255217
653	0.943366
654	0.991169
655	0.709690
656	0.819308
657	0.286135
658	0.865467
659	0.696005
660	0.478943
661	0.101269
662	0.208274
663	0.570589
664	0.821585
665	0.378834
666	0.213661
667	0.691127
668	0.972924
669	0.581406
670	0.476531
671	0.817180
672	0.947873
673	0.879229
674	0.374636
675	0.670546
676	0.348507
677	0.565266
678	0.663455
679	0.384134
680	0.379132
681	0.536909
682	0.198513
683	0.634349
684	0.480275
685	0.189682
686	0.344039
687	0.299583
688	0.475817
689	0.209506
690	0.995588
691	0.954760
692	0.310775
693	0.203862
694	0.525349
695	0.132360
696	0.582696
697	0.739010
698	0.823487
699	0.555620
700	0.320416
701	0.300018
702	0.372801
703	0.268288
704	0.179247
705	0.747437
706	0.938834
707	0.527754
708	0.312703
709	0.602289
710	0.911888
711	0.691835
712	0.139198
713	0.110401
714	0.326184
715	0.619473
716	0.300083
717	0.670222
718	0.919056
719	0.775900
720	0.879728
721	0.914643
722	0.730660
723	0.190503
724	0.118505
725	0.256009
726	0.322863
727	0.701201
728	0.995019
729	0.146350
730	0.256822
731	0.315434
732	0.446368
733	0.629623
734	0.583723
735	0.625615
736	0.377059
737	0.522557
738	0.153369
739	0.689763
740	0.124846
741	0.065257
742	0.381598
743	0.264043
744	0.175658
745	0.707781
746	0.883516
747	0.475741
748	0.378004
749	0.802572
750	0.251641
751	0.257732
752	0.717215
753	0.982301
754	0.448235
755	0.835720
756	0.238310
757	0.771098
758	0.536922
759	0.233329
760	0.917448
761	0.793744
762	0.548763
763	0.363816
764	0.423366
765	0.132486
766	0.989431
767	0.800426
768	0.655043
769	0.142800
770	0.490188
771	0.779889
772	0.208057
773	0.871786
774	0.043932
775	0.383715
776	0.579567
777	0.927448
778	0.859456
779	0.957571
780	0.730020
781	0.111097
782	0.215303
783	0.447235
784	0.093398
785	0.663538
786	0.282955
787	0.331709
788	0.434635
789	0.819877
790	0.565037
791	0.352083
792	0.613620
793	0.113801
794	0.715899
795	0.036987
796	0.246287
797	0.705329
798	0.837412
799	0.901330
800	0.848129
801	0.327601
802	0.681219
803	0.056187
804	0.199386
805	0.725150
806	0.439902
807	0.778954
808	0.652598
809	0.299358
810	0.736525
811	0.382618
812	0.410455
813	0.951827
814	0.829852
815	0.503853
816	0.615365
817	0.112807
818	0.835562
819	0.050001
820	0.932684
821	0.400599
822	0.402084
823	0.546304
824	0.514400
825	0.117982
826	0.583291
827	0.760687
828	0.823312
829	0.420703
830	0.662017
831	0.671441
832	0.748304
833	0.343236
834	0.727628
835	0.947690
836	0.068386
837	0.167530
838	0.726644
839	0.720984
840	0.466887
841	0.463169
842	0.103602
843	0.877342
844	0.414996
845	0.933455
846	0.381196
847	0.030361
848	0.046262
849	0.216758
850	0.080362
851	0.978946
852	0.617357
853	0.482445
854	0.525250
855	0.131758
856	0.600428
857	0.108541
858	0.892445
859	0.423740
860	0.529244
861	0.554462
862	0.095181
863	0.277548
864	0.897697
865	0.822809
866	0.225238
867	0.966083
868	0.990339
869	0.951882
870	0.687068
871	0.457226
872	0.415051
873	0.790670
874	0.334568
875	0.830047
876	0.724124
877	0.715764
878	0.860408
879	0.770386
880	0.932522
881	0.940769
882	0.749332
883	0.549880
884	0.423215
885	0.274582
886	0.681637
887	0.023643
888	0.383123
889	0.574082
890	0.447383
891	0.912368
892	0.128544
893	0.542564
894	0.189916
895	0.026241
896	0.365373
897	0.415154
898	0.992324
899	0.355711
900	0.367036
901	0.679392
902	0.812937
903	0.782087
904	0.470062
905	0.147506
906	0.612134
907	0.194186
908	0.863270
909	0.472541
910	0.964572
911	0.795792
912	0.413311
913	0.713904
914	0.345672
915	0.836526
916	0.988486
917	0.027309
918	0.860169
919	0.371609
920	0.601391
921	0.307551
922	0.283977
923	0.729935
924	0.850115
925	0.473893
926	0.756176
927	0.215488
928	0.889047
929	0.748500
930	0.571199
931	0.256083
932	0.427892
933	0.384137
934	0.038170
935	0.897954
936	0.531642
937	0.650304
938	0.092140
939	0.394912
940	0.122845
941	0.056712
942	0.190705
943	0.536156
944	0.770616
945	0.536376
946	0.372682
947	0.759102
948	0.563685
949	0.232850
950	0.130711
951	0.165076
952	0.540402
953	0.414688
954	0.895011
955	0.390517
956	0.888581
957	0.651187
958	0.606005
959	0.777628
960	0.399687
961	0.177204
962	0.033711
963	0.827579
964	0.561341
965	0.071881
966	0.725532
967	0.092983
968	0.722185
969	0.817672
970	0.487896
971	0.845030
972	0.874384
973	0.678600
974	0.381186
975	0.645000
976	0.214977
977	0.753868
978	0.404101
979	0.778662
980	0.986718
981	0.534812
982	0.943739
983	0.527120
984	0.949500
985	0.838749
986	0.917637
987	0.838081
988	0.489936
989	0.523642
990	0.615709
991	0.889623
992	0.700846
993	0.649420
994	0.717202
995	0.262187
996	0.721301
997	0.442734
998	0.355170
999	0.443486
