0.000000 0.000000
0.100000 0.099809
0.200000 0.198651
0.300000 0.295514
0.400000 0.389420
0.500000 0.479428
0.600000 0.564645
0.700000 0.644218
0.800000 0.717356
0.900000 0.783327
1.000000 0.841471
1.100000 0.891208
1.200000 0.932040
1.300000 0.963558
1.400000 0.985450
1.500000 0.997495
1.600000 0.999574
1.700000 0.991665
1.800000 0.973848
1.900000 0.946300
2.000000 0.909298
2.100000 0.863209
2.200000 0.808496
2.300000 0.745705
2.400000 0.675463
2.500000 0.598472
2.600000 0.515501
2.700000 0.427380
2.799999 0.334989
2.899999 0.239250
2.999999 0.141121
3.099999 0.041581
3.199999 -0.058373
3.299999 -0.157745
3.399999 -0.255540
3.499999 -0.350782
3.599999 -0.442519
3.699999 -0.529835
3.799999 -0.611856
3.899998 -0.687764
3.999998 -0.756801
4.099998 -0.818276
4.199998 -0.871575
4.299998 -0.916165
4.399998 -0.951601
4.499998 -0.977529
4.599998 -0.993690
4.699998 -0.999923
4.799998 -0.996165
4.899998 -0.982453
4.999998 -0.958926
5.099998 -0.925817
5.199997 -0.883457
5.299997 -0.832269
5.399997 -0.772764
5.499997 -0.705537
5.599997 -0.631267
5.699997 -0.550697
5.799997 -0.464642
5.899997 -0.373927
5.999997 -0.279418
