1	0.200000
2	0.280000
3	0.304000
4	0.310400
5	0.312000
6	0.312384
7	0.312474
8	0.312494
9	0.312499
10	0.312500
11	0.312500
12	0.312500
13	0.312500
14	0.312500
15	0.312500
16	0.312500
17	0.312500
18	0.312500
19	0.312500
20	0.312500
21	0.312500
22	0.312500
23	0.312500
24	0.312500
25	0.312500
26	0.312500
27	0.312500
28	0.312500
29	0.312500
30	0.312500
31	0.312500
32	0.312500
33	0.312500
34	0.312500
35	0.312500
36	0.312500
37	0.312500
38	0.312500
39	0.312500
40	0.312500
41	0.312500
42	0.312500
43	0.312500
44	0.312500
45	0.312500
46	0.312500
47	0.312500
48	0.312500
49	0.312500
50	0.312500
51	0.312500
52	0.312500
53	0.312500
54	0.312500
55	0.312500
56	0.312500
57	0.312500
58	0.312500
59	0.312500
60	0.312500
61	0.312500
62	0.312500
63	0.312500
64	0.312500
65	0.312500
66	0.312500
67	0.312500
68	0.312500
69	0.312500
70	0.312500
71	0.312500
72	0.312500
73	0.312500
74	0.312500
75	0.312500
76	0.312500
77	0.312500
78	0.312500
79	0.312500
80	0.312500
81	0.312500
82	0.312500
83	0.312500
84	0.312500
85	0.312500
86	0.312500
87	0.312500
88	0.312500
89	0.312500
90	0.312500
91	0.312500
92	0.312500
93	0.312500
94	0.312500
95	0.312500
96	0.312500
97	0.312500
98	0.312500
99	0.312500
100	0.312500
101	0.312500
102	0.312500
103	0.312500
104	0.312500
105	0.312500
106	0.312500
107	0.312500
108	0.312500
109	0.312500
110	0.312500
111	0.312500
112	0.312500
113	0.312500
114	0.312500
115	0.312500
116	0.312500
117	0.312500
118	0.312500
119	0.312500
120	0.312500
121	0.312500
122	0.312500
123	0.312500
124	0.312500
125	0.312500
126	0.312500
127	0.312500
128	0.312500
129	0.312500
130	0.312500
131	0.312500
132	0.312500
133	0.312500
134	0.312500
135	0.312500
136	0.312500
137	0.312500
138	0.312500
139	0.312500
140	0.312500
141	0.312500
142	0.312500
143	0.312500
144	0.312500
145	0.312500
146	0.312500
147	0.312500
148	0.312500
149	0.312500
150	0.312500
151	0.312500
152	0.312500
153	0.312500
154	0.312500
155	0.312500
156	0.312500
157	0.312500
158	0.312500
159	0.312500
160	0.312500
161	0.312500
162	0.312500
163	0.312500
164	0.312500
165	0.312500
166	0.312500
167	0.312500
168	0.312500
169	0.312500
170	0.312500
171	0.312500
172	0.312500
173	0.312500
174	0.312500
175	0.312500
176	0.312500
177	0.312500
178	0.312500
179	0.312500
180	0.312500
181	0.312500
182	0.312500
183	0.312500
184	0.312500
185	0.312500
186	0.312500
187	0.312500
188	0.312500
189	0.312500
190	0.312500
191	0.312500
192	0.312500
193	0.312500
194	0.312500
195	0.312500
196	0.312500
197	0.312500
198	0.312500
199	0.312500
200	0.312500
